iShares Russell 2000 ETF,,,,,,,,,,,,,,
Fund Holdings as of,4-Nov-25,,,,,,,,,,,,,
Inception Date,22-May-00,,,,,,,,,,,,,
Shares Outstanding,"278,650,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
Other,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
FIZZ,NATIONAL BEVERAGE CORP,Consumer Staples,Equity,"19,031,693.26",0.03,"19,031,693.26","571,694.00",33.29,United States,NASDAQ,USD,1,USD,-
IAS,INTEGRAL AD SCIENCE HOLDING CORP,Communication,Equity,"18,995,896.32",0.03,"18,995,896.32","1,855,068.00",10.24,United States,NASDAQ,USD,1,USD,-
ELVN,ENLIVEN THERAPEUTICS INC,Health Care,Equity,"18,966,676.21",0.03,"18,966,676.21","997,721.00",19.01,United States,NASDAQ,USD,1,USD,-
BHRB,BURKE HERBERT FINANCIAL SERVICES C,Financials,Equity,"18,857,923.20",0.03,"18,857,923.20","318,546.00",59.2,United States,NASDAQ,USD,1,USD,-
DEC,DIVERSIFIED ENERGY COMPANY PLC,Energy,Equity,"18,827,937.96",0.03,"18,827,937.96","1,388,491.00",13.56,United Kingdom,New York Stock Exchange Inc.,USD,1,USD,-
SMP,STANDARD MOTOR PRODUCTS INC,Consumer Discretionary,Equity,"18,805,395.68",0.03,"18,805,395.68","499,612.00",37.64,United States,New York Stock Exchange Inc.,USD,1,USD,-
ODP,ODP CORP,Consumer Discretionary,Equity,"18,705,230.00",0.03,"18,705,230.00","672,850.00",27.8,United States,NASDAQ,USD,1,USD,-
ALNT,ALLIENT INC,Industrials,Equity,"18,682,143.04",0.03,"18,682,143.04","348,028.00",53.68,United States,NASDAQ,USD,1,USD,-
METC,RAMACO RESOURCES INC CLASS A,Materials,Equity,"18,517,249.41",0.03,"18,517,249.41","696,399.00",26.59,United States,NASDAQ,USD,1,USD,-
UTL,UNITIL CORP,Utilities,Equity,"18,426,790.62",0.03,"18,426,790.62","378,063.00",48.74,United States,New York Stock Exchange Inc.,USD,1,USD,-
EVH,EVOLENT HEALTH INC CLASS A,Health Care,Equity,"18,414,790.90",0.03,"18,414,790.90","2,837,410.00",6.49,United States,New York Stock Exchange Inc.,USD,1,USD,-
INVX,INNOVEX INTERNATIONAL INC,Energy,Equity,"18,397,866.68",0.03,"18,397,866.68","938,188.00",19.61,United States,New York Stock Exchange Inc.,USD,1,USD,-
INBX,INHIBRX BIOSCIENCES INC,Health Care,Equity,"18,348,132.15",0.03,"18,348,132.15","223,785.00",81.99,United States,NASDAQ,USD,1,USD,-
DAKT,DAKTRONICS INC,Information Technology,Equity,"18,336,597.04",0.03,"18,336,597.04","944,212.00",19.42,United States,NASDAQ,USD,1,USD,-
HFWA,HERITAGE FINANCIAL CORP,Financials,Equity,"18,293,658.37",0.03,"18,293,658.37","813,413.00",22.49,United States,NASDAQ,USD,1,USD,-
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Health Care,Equity,"18,288,970.90",0.03,"18,288,970.90","1,618,493.00",11.3,United States,NASDAQ,USD,1,USD,-
CFFN,CAPITOL FEDERAL FINANCIAL INC,Financials,Equity,"18,217,658.40",0.03,"18,217,658.40","2,938,332.00",6.2,United States,NASDAQ,USD,1,USD,1-Jan-70
AMSF,AMERISAFE INC,Financials,Equity,"18,219,666.42",0.03,"18,219,666.42","453,903.00",40.14,United States,NASDAQ,USD,1,USD,-
AMN,AMN HEALTHCARE INC,Health Care,Equity,"18,160,070.70",0.03,"18,160,070.70","921,831.00",19.7,United States,New York Stock Exchange Inc.,USD,1,USD,-
APOG,APOGEE ENTERPRISES INC,Industrials,Equity,"18,079,155.11",0.03,"18,079,155.11","512,593.00",35.27,United States,NASDAQ,USD,1,USD,-
ORKA,ORUKA THERAPEUTICS INC,Health Care,Equity,"18,015,118.81",0.03,"18,015,118.81","656,767.00",27.43,United States,NASDAQ,USD,1,USD,-
NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,Equity,"18,003,005.70",0.03,"18,003,005.70","1,462,470.00",12.31,United States,NASDAQ,USD,1,USD,-
BORR,BORR DRILLING LTD,Energy,Equity,"17,980,704.56",0.03,"17,980,704.56","5,973,656.00",3.01,Norway,New York Stock Exchange Inc.,USD,1,USD,-
CABO,CABLE ONE INC,Communication,Equity,"17,949,500.64",0.03,"17,949,500.64","124,632.00",144.02,United States,New York Stock Exchange Inc.,USD,1,USD,-
CLB,CORE LABORATORIES INC,Energy,Equity,"17,893,123.90",0.03,"17,893,123.90","1,130,330.00",15.83,United States,New York Stock Exchange Inc.,USD,1,USD,-
GBTG,GLOBAL BUSINESS TRAVEL GROUP INC C,Consumer Discretionary,Equity,"17,628,252.46",0.03,"17,628,252.46","2,298,338.00",7.67,United States,New York Stock Exchange Inc.,USD,1,USD,-
TDUP,THREDUP INC CLASS A,Consumer Discretionary,Equity,"17,613,811.98",0.03,"17,613,811.98","2,240,943.00",7.86,United States,NASDAQ,USD,1,USD,-
AXL,AMERICAN AXLE AND MANUFACTURING HO,Consumer Discretionary,Equity,"17,597,494.86",0.03,"17,597,494.86","2,806,618.00",6.27,United States,New York Stock Exchange Inc.,USD,1,USD,-
PRSU,PURSUIT ATTRACTIONS AND HOSPITALIT,Consumer Discretionary,Equity,"17,591,516.70",0.03,"17,591,516.70","511,530.00",34.39,United States,New York Stock Exchange Inc.,USD,1,USD,-
UTZ,UTZ BRANDS INC CLASS A,Consumer Staples,Equity,"17,528,070.96",0.03,"17,528,070.96","1,733,736.00",10.11,United States,New York Stock Exchange Inc.,USD,1,USD,-
URGN,UROGEN PHARMA LTD,Health Care,Equity,"17,530,681.21",0.03,"17,530,681.21","884,941.00",19.81,United States,NASDAQ,USD,1,USD,-
SABR,SABRE CORP,Consumer Discretionary,Equity,"17,512,948.00",0.03,"17,512,948.00","8,756,474.00",2,United States,NASDAQ,USD,1,USD,-
MMI,MARCUS & MILLICHAP INC,Real Estate,Equity,"17,492,744.49",0.03,"17,492,744.49","594,789.00",29.41,United States,New York Stock Exchange Inc.,USD,1,USD,-
CBRL,CRACKER BARREL OLD COUNTRY STORE I,Consumer Discretionary,Equity,"17,469,127.96",0.03,"17,469,127.96","538,838.00",32.42,United States,NASDAQ,USD,1,USD,-
GCI,GANNETT CO INC,Communication,Equity,"17,457,269.71",0.03,"17,457,269.71","3,429,719.00",5.09,United States,New York Stock Exchange Inc.,USD,1,USD,-
EYPT,EYEPOINT PHARMACEUTICALS INC,Health Care,Equity,"17,404,728.60",0.03,"17,404,728.60","1,404,740.00",12.39,United States,NASDAQ,USD,1,USD,-
CWH,CAMPING WORLD HOLDINGS INC CLASS A,Consumer Discretionary,Equity,"17,370,198.16",0.03,"17,370,198.16","1,445,108.00",12.02,United States,New York Stock Exchange Inc.,USD,1,USD,-
RWT,REDWOOD TRUST REIT INC,Financials,Equity,"17,220,777.00",0.03,"17,220,777.00","3,280,148.00",5.25,United States,New York Stock Exchange Inc.,USD,1,USD,-
ORIC,ORIC PHARMACEUTICALS INC,Health Care,Equity,"17,168,770.50",0.03,"17,168,770.50","1,395,835.00",12.3,United States,NASDAQ,USD,1,USD,-
TRST,TRUSTCO BANK CORP,Financials,Equity,"17,162,065.85",0.03,"17,162,065.85","447,745.00",38.33,United States,NASDAQ,USD,1,USD,-
AEHR,AEHR TEST SYSTEMS,Information Technology,Equity,"17,165,220.80",0.03,"17,165,220.80","692,146.00",24.8,United States,NASDAQ,USD,1,USD,-
MBWM,MERCANTILE BANK CORP,Financials,Equity,"17,084,043.99",0.03,"17,084,043.99","387,657.00",44.07,United States,NASDAQ,USD,1,USD,-
NAT,NORDIC AMERICAN TANKERS LTD,Energy,Equity,"17,045,374.72",0.03,"17,045,374.72","4,842,436.00",3.52,United States,New York Stock Exchange Inc.,USD,1,USD,-
CPF,CENTRAL PACIFIC FINANCIAL CORP,Financials,Equity,"16,979,681.96",0.03,"16,979,681.96","589,982.00",28.78,United States,New York Stock Exchange Inc.,USD,1,USD,-
KOS,KOSMOS ENERGY LTD,Energy,Equity,"16,969,120.56",0.03,"16,969,120.56","11,465,622.00",1.48,United States,New York Stock Exchange Inc.,USD,1,USD,-
IIIV,I3 VERTICALS INC CLASS A,Information Technology,Equity,"16,961,724.78",0.03,"16,961,724.78","564,826.00",30.03,United States,NASDAQ,USD,1,USD,-
NXRT,NEXPOINT RESIDENTIAL TRUST INC,Real Estate,Equity,"16,951,871.30",0.03,"16,951,871.30","547,895.00",30.94,United States,New York Stock Exchange Inc.,USD,1,USD,-
KE,KIMBALL ELECTRONICS INC,Information Technology,Equity,"16,946,254.64",0.02,"16,946,254.64","588,616.00",28.79,United States,NASDAQ,USD,1,USD,-
AIV,APARTMENT INVESTMENT AND MANAGEMEN,Real Estate,Equity,"16,946,652.60",0.02,"16,946,652.60","3,191,460.00",5.31,United States,New York Stock Exchange Inc.,USD,1,USD,-
TREE,LENDINGTREE INC,Financials,Equity,"16,907,024.12",0.02,"16,907,024.12","272,606.00",62.02,United States,NASDAQ,USD,1,USD,-
HBNC,HORIZON BANCORP INC,Financials,Equity,"16,874,145.42",0.02,"16,874,145.42","1,080,291.00",15.62,United States,NASDAQ,USD,1,USD,-
CCNE,CNB FINANCIAL CORP,Financials,Equity,"16,842,691.26",0.02,"16,842,691.26","688,581.00",24.46,United States,NASDAQ,USD,1,USD,-
PFBC,PREFERRED BANK,Financials,Equity,"16,824,836.92",0.02,"16,824,836.92","185,051.00",90.92,United States,NASDAQ,USD,1,USD,-
BJRI,BJS RESTAURANTS INC,Consumer Discretionary,Equity,"16,787,579.82",0.02,"16,787,579.82","486,033.00",34.54,United States,NASDAQ,USD,1,USD,-
BRSP,BRIGHTSPIRE CAPITAL INC CLASS A,Financials,Equity,"16,769,781.39",0.02,"16,769,781.39","3,170,091.00",5.29,United States,New York Stock Exchange Inc.,USD,1,USD,-
IRMD,IRADIMED CORP,Health Care,Equity,"16,764,140.80",0.02,"16,764,140.80","193,280.00",86.73,United States,NASDAQ,USD,1,USD,-
BFST,BUSINESS FIRST BANCSHARES INC,Financials,Equity,"16,607,322.52",0.02,"16,607,322.52","674,546.00",24.62,United States,NASDAQ,USD,1,USD,-
RZLT,REZOLUTE INC,Health Care,Equity,"16,594,486.10",0.02,"16,594,486.10","1,864,549.00",8.9,United States,NASDAQ,USD,1,USD,-
MATW,MATTHEWS INTERNATIONAL CORP CLASS,Consumer Discretionary,Equity,"16,543,781.10",0.02,"16,543,781.10","716,181.00",23.1,United States,NASDAQ,USD,1,USD,-
ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Financials,Equity,"16,493,629.84",0.02,"16,493,629.84","173,672.00",94.97,United States,NASDAQ,USD,1,USD,-
GOGO,GOGO INC,Communication,Equity,"16,331,892.50",0.02,"16,331,892.50","1,866,502.00",8.75,United States,NASDAQ,USD,1,USD,-
ANAB,ANAPTYSBIO INC,Health Care,Equity,"16,325,646.12",0.02,"16,325,646.12","469,938.00",34.74,United States,NASDAQ,USD,1,USD,-
IBCP,INDEPENDENT BANK CORP,Financials,Equity,"16,312,645.25",0.02,"16,312,645.25","539,261.00",30.25,United States,NASDAQ,USD,1,USD,-
ABUS,ARBUTUS BIOPHARMA CORP,Health Care,Equity,"16,273,107.00",0.02,"16,273,107.00","3,616,246.00",4.5,United States,NASDAQ,USD,1,USD,-
CNXN,PC CONNECTION INC,Information Technology,Equity,"16,268,617.24",0.02,"16,268,617.24","277,906.00",58.54,United States,NASDAQ,USD,1,USD,-
BLND,BLEND LABS INC CLASS A,Information Technology,Equity,"16,165,472.06",0.02,"16,165,472.06","5,099,518.00",3.17,United States,New York Stock Exchange Inc.,USD,1,USD,-
UFCS,UNITED FIRE GROUP INC,Financials,Equity,"16,161,070.80",0.02,"16,161,070.80","523,012.00",30.9,United States,NASDAQ,USD,1,USD,-
PLOW,DOUGLAS DYNAMICS INC,Industrials,Equity,"16,103,241.15",0.02,"16,103,241.15","543,111.00",29.65,United States,New York Stock Exchange Inc.,USD,1,USD,-
MSFUT,CASH COLLATERAL MSFUT USD,Cash and/or Derivatives,Cash Collateral and Margins,"16,067,000.00",0.02,"16,067,000.00","16,067,000.00",100,United States,-,USD,1,USD,1-Feb-09
RGR,STURM RUGER INC,Consumer Discretionary,Equity,"16,052,748.60",0.02,"16,052,748.60","384,958.00",41.7,United States,New York Stock Exchange Inc.,USD,1,USD,-
EVER,EVERQUOTE INC CLASS A,Communication,Equity,"15,969,830.08",0.02,"15,969,830.08","657,736.00",24.28,United States,NASDAQ,USD,1,USD,-
AOSL,ALPHA AND OMEGA SEMICONDUCTOR LTD,Information Technology,Equity,"15,940,956.00",0.02,"15,940,956.00","606,120.00",26.3,United States,NASDAQ,USD,1,USD,-
LFST,LIFESTANCE HEALTH GROUP INC,Health Care,Equity,"15,916,119.84",0.02,"15,916,119.84","3,196,008.00",4.98,United States,NASDAQ,USD,1,USD,-
SG,SWEETGREEN INC CLASS A,Consumer Discretionary,Equity,"15,909,902.04",0.02,"15,909,902.04","2,482,044.00",6.41,United States,New York Stock Exchange Inc.,USD,1,USD,-
TR,TOOTSIE ROLL INDUSTRIES INC,Consumer Staples,Equity,"15,898,816.92",0.02,"15,898,816.92","428,078.00",37.14,United States,New York Stock Exchange Inc.,USD,1,USD,-
GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,Equity,"15,891,517.50",0.02,"15,891,517.50","597,875.00",26.58,United States,NASDAQ,USD,1,USD,-
MOFG,MIDWESTONE FINANCIAL GROUP INC,Financials,Equity,"15,856,323.84",0.02,"15,856,323.84","418,152.00",37.92,United States,NASDAQ,USD,1,USD,-
FIGS,FIGS INC CLASS A,Consumer Discretionary,Equity,"15,816,483.90",0.02,"15,816,483.90","2,143,155.00",7.38,United States,New York Stock Exchange Inc.,USD,1,USD,-
FG,F&G ANNUITIES AND LIFE INC,Financials,Equity,"15,809,260.32",0.02,"15,809,260.32","533,736.00",29.62,United States,New York Stock Exchange Inc.,USD,1,USD,-
NBN,NORTHEAST BANK,Financials,Equity,"15,797,358.00",0.02,"15,797,358.00","185,415.00",85.2,United States,NASDAQ,USD,1,USD,-
MTUS,METALLUS INC,Materials,Equity,"15,667,572.38",0.02,"15,667,572.38","899,918.00",17.41,United States,New York Stock Exchange Inc.,USD,1,USD,-
AMAL,AMALGAMATED FINANCIAL CORP,Financials,Equity,"15,627,754.40",0.02,"15,627,754.40","570,356.00",27.4,United States,NASDAQ,USD,1,USD,-
UAMY,UNITED STATES ANTIMONY CORP,Materials,Equity,"15,612,869.70",0.02,"15,612,869.70","2,240,010.00",6.97,United States,Nyse Mkt Llc,USD,1,USD,-
RUM,RUMBLE INC CLASS A,Communication,Equity,"15,602,627.46",0.02,"15,602,627.46","2,574,691.00",6.06,United States,NASDAQ,USD,1,USD,-
HTB,HOMETRUST BANCSHARES INC,Financials,Equity,"15,575,642.32",0.02,"15,575,642.32","393,722.00",39.56,United States,New York Stock Exchange Inc.,USD,1,USD,-
HIPO,HIPPO HOLDINGS INC,Financials,Equity,"15,562,119.34",0.02,"15,562,119.34","433,606.00",35.89,United States,New York Stock Exchange Inc.,USD,1,USD,-
GHM,GRAHAM CORP,Industrials,Equity,"15,551,681.35",0.02,"15,551,681.35","250,955.00",61.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
MYE,MYERS INDUSTRIES INC,Materials,Equity,"15,519,036.33",0.02,"15,519,036.33","883,269.00",17.57,United States,New York Stock Exchange Inc.,USD,1,USD,-
GPRE,GREEN PLAINS INC,Energy,Equity,"15,424,487.40",0.02,"15,424,487.40","1,539,370.00",10.02,United States,NASDAQ,USD,1,USD,-
TRTX,TPG RE FINANCE TRUST INC,Financials,Equity,"15,420,334.04",0.02,"15,420,334.04","1,728,737.00",8.92,United States,New York Stock Exchange Inc.,USD,1,USD,-
HTBK,HERITAGE COMMERCE CORP,Financials,Equity,"15,397,486.64",0.02,"15,397,486.64","1,451,224.00",10.61,United States,NASDAQ,USD,1,USD,-
BBW,BUILD A BEAR WORKSHOP INC,Consumer Discretionary,Equity,"15,383,925.15",0.02,"15,383,925.15","300,761.00",51.15,United States,New York Stock Exchange Inc.,USD,1,USD,-
HNRG,HALLADOR ENERGY,Utilities,Equity,"15,362,581.30",0.02,"15,362,581.30","754,918.00",20.35,United States,NASDAQ,USD,1,USD,-
RHLD,RESOLUTE HOLDINGS MANAGEMENT INC,Industrials,Equity,"15,344,372.84",0.02,"15,344,372.84","103,931.00",147.64,United States,New York Stock Exchange Inc.,USD,1,USD,-
CTLP,CANTALOUPE INC,Financials,Equity,"15,331,800.00",0.02,"15,331,800.00","1,451,875.00",10.56,United States,NASDAQ,USD,1,USD,-
HSTM,HEALTHSTREAM INC,Health Care,Equity,"15,311,783.08",0.02,"15,311,783.08","588,236.00",26.03,United States,NASDAQ,USD,1,USD,-
MAZE,MAZE THERAPEUTICS INC,Health Care,Equity,"15,304,736.34",0.02,"15,304,736.34","472,077.00",32.42,United States,NASDAQ,USD,1,USD,-
BZH,BEAZER HOMES INC,Consumer Discretionary,Equity,"15,249,367.42",0.02,"15,249,367.42","687,218.00",22.19,United States,New York Stock Exchange Inc.,USD,1,USD,-
MCB,METROPOLITAN BANK HOLDING CORP,Financials,Equity,"15,212,872.67",0.02,"15,212,872.67","230,533.00",65.99,United States,New York Stock Exchange Inc.,USD,1,USD,-
GDOT,GREEN DOT CORP CLASS A,Financials,Equity,"15,193,405.75",0.02,"15,193,405.75","1,304,155.00",11.65,United States,New York Stock Exchange Inc.,USD,1,USD,-
THFF,FIRST FINANCIAL CORPORATION CORP,Financials,Equity,"15,198,694.67",0.02,"15,198,694.67","282,977.00",53.71,United States,NASDAQ,USD,1,USD,-
CAC,CAMDEN NATIONAL CORP,Financials,Equity,"15,166,928.25",0.02,"15,166,928.25","396,521.00",38.25,United States,NASDAQ,USD,1,USD,-
ASPI,ASP ISOTOPES INC,Materials,Equity,"15,167,807.04",0.02,"15,167,807.04","1,845,232.00",8.22,United States,NASDAQ,USD,1,USD,-
AMTB,AMERANT BANCORP INC CLASS A,Financials,Equity,"15,170,341.20",0.02,"15,170,341.20","884,568.00",17.15,United States,New York Stock Exchange Inc.,USD,1,USD,-
ARVN,ARVINAS INC,Health Care,Equity,"15,131,060.10",0.02,"15,131,060.10","1,586,065.00",9.54,United States,NASDAQ,USD,1,USD,-
EQBK,EQUITY BANCSHARES INC CLASS A,Financials,Equity,"15,109,749.60",0.02,"15,109,749.60","370,337.00",40.8,United States,New York Stock Exchange Inc.,USD,1,USD,-
NBBK,NB BANCORP INC,Financials,Equity,"15,069,106.20",0.02,"15,069,106.20","846,579.00",17.8,United States,NASDAQ,USD,1,USD,-
AVXL,ANAVEX LIFE SCIENCES CORP,Health Care,Equity,"15,051,579.39",0.02,"15,051,579.39","2,014,937.00",7.47,United States,NASDAQ,USD,1,USD,-
GERN,GERON CORP,Health Care,Equity,"15,055,762.05",0.02,"15,055,762.05","13,091,967.00",1.15,United States,NASDAQ,USD,1,USD,-
REPL,REPLIMUNE GROUP INC,Health Care,Equity,"15,011,573.07",0.02,"15,011,573.07","1,673,531.00",8.97,United States,NASDAQ,USD,1,USD,-
APPS,DIGITAL TURBINE INC,Information Technology,Equity,"14,959,070.40",0.02,"14,959,070.40","2,526,870.00",5.92,United States,NASDAQ,USD,1,USD,-
WSR,WHITESTONE REIT,Real Estate,Equity,"14,924,307.10",0.02,"14,924,307.10","1,132,345.00",13.18,United States,New York Stock Exchange Inc.,USD,1,USD,-
ZGN,ERMENEGILDO ZEGNA NV,Consumer Discretionary,Equity,"14,800,855.68",0.02,"14,800,855.68","1,504,152.00",9.84,Italy,New York Stock Exchange Inc.,USD,1,USD,-
SNCY,SUN COUNTRY AIRLINES HOLDINGS INC,Industrials,Equity,"14,794,428.79",0.02,"14,794,428.79","1,240,103.00",11.93,United States,NASDAQ,USD,1,USD,-
NWPX,NWPX INFRASTRUCTURE INC,Industrials,Equity,"14,789,680.00",0.02,"14,789,680.00","232,250.00",63.68,United States,NASDAQ,USD,1,USD,-
FSBC,FIVE STAR BANCORP,Financials,Equity,"14,736,693.59",0.02,"14,736,693.59","424,811.00",34.69,United States,NASDAQ,USD,1,USD,-
CEVA,CEVA INC,Information Technology,Equity,"14,701,747.19",0.02,"14,701,747.19","561,886.00",26.16,United States,NASDAQ,USD,1,USD,-
ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,Equity,"14,626,054.08",0.02,"14,626,054.08","437,382.00",33.44,United States,NASDAQ,USD,1,USD,-
CARS,CARS.COM INC,Communication,Equity,"14,577,663.69",0.02,"14,577,663.69","1,392,327.00",10.47,United States,New York Stock Exchange Inc.,USD,1,USD,-
NX,QUANEX BUILDING PRODUCTS CORP,Industrials,Equity,"14,535,841.65",0.02,"14,535,841.65","1,102,035.00",13.19,United States,New York Stock Exchange Inc.,USD,1,USD,-
VTS,VITESSE ENERGY INC,Energy,Equity,"14,519,436.40",0.02,"14,519,436.40","696,710.00",20.84,United States,New York Stock Exchange Inc.,USD,1,USD,-
LYTS,LSI INDUSTRIES INC,Industrials,Equity,"14,498,915.20",0.02,"14,498,915.20","635,360.00",22.82,United States,NASDAQ,USD,1,USD,-
EE,EXCELERATE ENERGY INC CLASS A,Energy,Equity,"14,461,926.40",0.02,"14,461,926.40","564,919.00",25.6,United States,New York Stock Exchange Inc.,USD,1,USD,-
CSV,CARRIAGE SERVICES INC,Consumer Discretionary,Equity,"14,407,504.51",0.02,"14,407,504.51","335,761.00",42.91,United States,New York Stock Exchange Inc.,USD,1,USD,-
BWMN,BOWMAN CONSULTING GROUP LTD,Industrials,Equity,"14,386,046.72",0.02,"14,386,046.72","338,336.00",42.52,United States,NASDAQ,USD,1,USD,-
KOD,KODIAK SCIENCES INC,Health Care,Equity,"14,275,994.90",0.02,"14,275,994.90","788,729.00",18.1,United States,NASDAQ,USD,1,USD,-
AIOT,POWERFLEET INC,Information Technology,Equity,"14,263,911.96",0.02,"14,263,911.96","2,984,082.00",4.78,United States,NASDAQ,USD,1,USD,-
RZLV,REZOLVE AI PLC,Information Technology,Equity,"14,265,357.73",0.02,"14,265,357.73","3,539,791.00",4.03,United Kingdom,NASDAQ,USD,1,USD,-
RDVT,RED VIOLET INC,Information Technology,Equity,"14,261,054.90",0.02,"14,261,054.90","273,305.00",52.18,United States,NASDAQ,USD,1,USD,-
GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,Information Technology,Equity,"14,239,779.20",0.02,"14,239,779.20","1,616,320.00",8.81,United States,NASDAQ,USD,1,USD,-
IIIN,INSTEEL INDUSTRIES INC,Industrials,Equity,"14,193,900.60",0.02,"14,193,900.60","452,756.00",31.35,United States,New York Stock Exchange Inc.,USD,1,USD,-
HOV,HOVNANIAN ENTERPRISES INC CLASS A,Consumer Discretionary,Equity,"14,177,117.10",0.02,"14,177,117.10","114,990.00",123.29,United States,New York Stock Exchange Inc.,USD,1,USD,-
AHL,ASPEN INSURANCE HOLDINGS LTD CLASS,Financials,Equity,"14,171,535.00",0.02,"14,171,535.00","385,620.00",36.75,United States,New York Stock Exchange Inc.,USD,1,USD,-
CMRE,COSTAMARE INC,Industrials,Equity,"14,125,377.96",0.02,"14,125,377.96","1,087,404.00",12.99,Monaco,New York Stock Exchange Inc.,USD,1,USD,1-Jan-70
CMP,COMPASS MINERALS INTERNATIONAL INC,Materials,Equity,"14,112,460.33",0.02,"14,112,460.33","834,563.00",16.91,United States,New York Stock Exchange Inc.,USD,1,USD,-
BKSY,BLACKSKY TECHNOLOGY INC CLASS A,Industrials,Equity,"14,099,269.72",0.02,"14,099,269.72","752,764.00",18.73,United States,New York Stock Exchange Inc.,USD,1,USD,-
SXC,SUNCOKE ENERGY INC,Materials,Equity,"14,087,107.22",0.02,"14,087,107.22","2,062,534.00",6.83,United States,New York Stock Exchange Inc.,USD,1,USD,-
MYGN,MYRIAD GENETICS INC,Health Care,Equity,"14,084,744.46",0.02,"14,084,744.46","2,180,301.00",6.46,United States,NASDAQ,USD,1,USD,-
ADTN,ADTRAN HOLDINGS INC,Information Technology,Equity,"14,085,170.89",0.02,"14,085,170.89","1,780,679.00",7.91,United States,NASDAQ,USD,1,USD,-
SIBN,SI BONE INC,Health Care,Equity,"14,079,987.05",0.02,"14,079,987.05","917,263.00",15.35,United States,NASDAQ,USD,1,USD,-
CCBG,CAPITAL CITY BANK INC,Financials,Equity,"14,072,961.84",0.02,"14,072,961.84","356,458.00",39.48,United States,NASDAQ,USD,1,USD,-
CBL,CBL ASSOCIATES PROPERTIES INC,Real Estate,Equity,"14,056,845.30",0.02,"14,056,845.30","463,158.00",30.35,United States,New York Stock Exchange Inc.,USD,1,USD,-
INN,SUMMIT HOTEL PROPERTIES REIT INC,Real Estate,Equity,"14,023,611.06",0.02,"14,023,611.06","2,728,329.00",5.14,United States,New York Stock Exchange Inc.,USD,1,USD,-
SHEN,SHENANDOAH TELECOMMUNICATIONS,Communication,Equity,"14,012,334.44",0.02,"14,012,334.44","1,211,092.00",11.57,United States,NASDAQ,USD,1,USD,-
PGEN,PRECIGEN INC,Health Care,Equity,"14,000,863.60",0.02,"14,000,863.60","3,608,470.00",3.88,United States,NASDAQ,USD,1,USD,-
ADAM,ADAMAS INC TRUST,Financials,Equity,"14,005,178.00",0.02,"14,005,178.00","2,059,585.00",6.8,United States,NASDAQ,USD,1,USD,-
BLMN,BLOOMIN BRANDS INC,Consumer Discretionary,Equity,"13,912,412.02",0.02,"13,912,412.02","2,019,218.00",6.89,United States,NASDAQ,USD,1,USD,-
VSTS,VESTIS CORP,Industrials,Equity,"13,917,349.52",0.02,"13,917,349.52","2,789,048.00",4.99,United States,New York Stock Exchange Inc.,USD,1,USD,-
DFH,DREAM FINDERS HOMES INC CLASS A,Consumer Discretionary,Equity,"13,884,371.18",0.02,"13,884,371.18","728,074.00",19.07,United States,New York Stock Exchange Inc.,USD,1,USD,-
SCHL,SCHOLASTIC CORP,Communication,Equity,"13,854,025.00",0.02,"13,854,025.00","492,500.00",28.13,United States,NASDAQ,USD,1,USD,-
OFIX,ORTHOFIX MEDICAL INC,Health Care,Equity,"13,839,300.82",0.02,"13,839,300.82","930,686.00",14.87,United States,NASDAQ,USD,1,USD,-
TNGX,TANGO THERAPEUTICS INC,Health Care,Equity,"13,806,484.56",0.02,"13,806,484.56","1,723,656.00",8.01,United States,NASDAQ,USD,1,USD,-
RBCAA,REPUBLIC BANCORP INC CLASS A,Financials,Equity,"13,775,707.68",0.02,"13,775,707.68","210,928.00",65.31,United States,NASDAQ,USD,1,USD,-
BDN,BRANDYWINE REALTY TRUST REIT,Real Estate,Equity,"13,780,730.70",0.02,"13,780,730.70","4,175,979.00",3.3,United States,New York Stock Exchange Inc.,USD,1,USD,-
ESPR,ESPERION THERAPEUTICS INC,Health Care,Equity,"13,770,470.40",0.02,"13,770,470.40","4,831,744.00",2.85,United States,NASDAQ,USD,1,USD,-
TRNS,TRANSCAT INC,Industrials,Equity,"13,758,774.50",0.02,"13,758,774.50","220,670.00",62.35,United States,NASDAQ,USD,1,USD,-
GCMG,GCM GROSVENOR INC CLASS A,Financials,Equity,"13,751,898.42",0.02,"13,751,898.42","1,196,858.00",11.49,United States,NASDAQ,USD,1,USD,-
PHAT,PHATHOM PHARMACEUTICALS INC,Health Care,Equity,"13,722,108.94",0.02,"13,722,108.94","1,017,206.00",13.49,United States,NASDAQ,USD,1,USD,-
OPK,OPKO HEALTH INC,Health Care,Equity,"13,646,680.84",0.02,"13,646,680.84","9,817,756.00",1.39,United States,NASDAQ,USD,1,USD,-
